hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi
ID,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
1818,488,232,176,1642,1204,1204,4980,4730,6349,7543,7979,7979,2251,2166,1925,1093.232296,1602.357725,3909.95437,2469.597189,2634.989198,4823.571535,2312.971131,2344.399911,2968.702352,3740.498766,4660.944314,5606.36698,6965.259349,7029.674007,6903.784766,7746.409812,8711.944325,8148.086571,8870.925058,10763.63398,12171.34969,13493.05525,13810.34491,16749.183,16775.11867,20547.08162,17786.97049,21935.29561,24987.32299,20947.11065,27467.4387,22589.82282,25466.05281,27242.41856,28494.4265,28662.29555,38022.02322,30542.29874,28735.0353,36133.40128,37793.78954,37500.67823,37948.63323,46682.70383,46511.55382,48303.56739,46784.40552,47201.49148,49093.69336,50171.12978,48027.14986,47774.64044,49779.01473
2037,6824,12309,117913,14653,6712,6712,43687,14438,9813,9351,6697,6697,9715,3253,5685,2460.853043,3063.403014,4431.167228,4845.36349,4978.644478,2348.924226,2294.18428,2131.850609,5175.713053,2959.734732,6016.403474,1419.298433,2548.485774,4402.14241,2812.149852,4522.811938,3127.208183,5767.555634,3968.162248,4527.944493,5544.0509,1879.872532,4206.619003,3333.088788,3759.195702,2519.797189,793.7400947,834.8466277,2406.652787,2875.758995,4053.291777,1177.742229,3960.698356,6177.593937,5162.05858,4167.187055,4170.107719,2282.368153,3048.712813,3499.029339,1532.341019,1382.526726,4169.979395,1594.103457,888.8100381,377.797191,1918.393409,2067.611799,1486.03561,784.6576922,1955.336463,1713.54911,1966.067863
2054,4164,3846,5363,4190,6715,6715,7788,9434,10470,10606,11959,11959,7105,6046,5295,2186.210604,3061.060821,2285.587693,3403.347549,4194.743368,3014.778088,3483.929206,3746.124546,3948.753199,3740.498766,4106.222952,4375.338311,4924.628283,5766.115854,4646.09981,5091.552538,5319.99144,4690.686594,4778.762306,4772.282747,4819.939027,4097.980662,4206.619003,4786.994706,4793.071183,5084.05533,5141.359845,5193.589066,5291.344666,5766.388012,4427.432392,5163.209818,5458.816773,5861.953416,6249.570466,5300.29686,6762.195781,6124.172165,5633.825412,5670.661453,5747.245828,5490.063511,6142.91943,5848.333362,7834.69953,7919.024024,7904.557873,7316.72238,6694.069367,6046.218915,6765.303645,6251.90485,6556.953572
2168,26271,22249,23572,28835,22933,22933,20490,18556,19470,21976,29781,29781,14706,19154,19461,4905.539222,3769.471283,4366.404471,5514.611753,5557.20419,5916.552088,6485.986325,6512.892836,6902.294733,5487.051987,6291.219485,6686.114735,7450.896104,7606.335268,7679.467506,8337.672516,9163.004827,9287.72584,9653.246178,10343.70116,11328.25376,11013.23842,11284.65557,7496.419264,7666.525524,6862.409745,6738.832467,8451.751326,7284.836654,6383.364563,7214.071378,6957.760514,7697.528482,10879.22203,6249.570466,5995.987015,5570.875358,6778.212456,4888.916544,4763.066251,4766.127508,4275.737951,4270.134067,4151.363156,4299.814911,4251.75721,4178.527388,4439.679971,4248.740839,4289.578431,4249.038336,4265.86779,4951.98689
2203,131,61,175,165,187,187,123,261,7784,10076,9896,9896,9779,8957,8817,2578.368898,3439.099099,3922.407124,4341.938729,4790.772282,6121.260035,6680.454024,6811.927609,7541.789688,7895.476232,10164.33129,9962.984618,10156.83716,10528.45798,10474.91159,10863.1717,10727.12933,9935.401565,11807.32622,10990.16671,12142.90038,13434.5677,12593.48292,12606.14391,12591.59802,12921.30353,12362.86568,12707.7121,17327.83215,17201.39724,15006.34791,13938.67621,15777.33034,16527.05203,16824.0012,16306.72872,16880.86448,16290.30017,16661.12471,19785.46824,18183.86758,17083.18887,17214.24168,20668.76506,20845.44338,23717.56616,20930.9271,21303.2052,21435.42476,19676.89737,18509.35329,20451.30823,21687.95132
2423,4254,8273,5530,6599,5158,5158,11335,10534,15781,11263,13214,13214,16079,15014,11645,3731.895251,4344.821777,4385.375178,4436.373407,4790.772282,4334.458334,5015.827959,5814.980247,7045.43538,6074.467109,7175.154513,7614.599424,10035.6574,10395.60552,11092.95397,11210.8964,12605.46462,19930.08293,22441.10379,22691.73912,23453.5577,39686.36975,47809.21961,54082.92382,58062.66646,42243.09402,42947.41659,32133.91766,34418.11054,27129.95645,37592.49256,31747.90308,31956.44149,32267.91985,36456.415,36482.81059,38730.28686,37440.80576,37065.17414,33383.23013,37366.05656,29841.84929,30192.30787,30965.91245,39792.23769,42102.57254,44147.0245,45278.54385,38905.3313,39196.54774,39119.68744,40062.20564,32601.95758
2605,3573,4796,4438,5067,5728,5728,8985,7647,8060,7520,9436,9436,10874,3894,2945,1622.599723,1637.239398,2029.303296,1695.742335,1900.091661,1796.5404,1868.059347,3066.801186,2963.40807,2550.140218,3023.004426,4224.380991,4172.567242,3803.631557,2879.477426,3388.612091,3592.431354,3885.689873,3968.162248,3946.49965,4819.939027,5560.491409,6515.240398,5711.189151,8097.497689,8947.770535,6761.761889,6871.164524,7447.598543,8490.544692,7685.797701,7597.074328,7697.528482,8729.612346,9456.517526,9645.791158,9725.906188,11400.86757,11774.97548,12732.28037,12067.0947,17083.18887,13137.86654,6294.183052,7326.451272,7066.250878,7163.865036,7165.247034,6501.61319,6530.413912,6765.303645,6554.565249,7535.820474
2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,38.20064279,143.8510849,133.9168124,143.3908092,163.3976535,310.4023676,173.4290526,211.8537692,180.5721656,285.8465076,474.2659189,1179.309352,1164.335775,1348.588375,1517.766632,1516.707426,1632.506085,1942.097547,2160.249371,2117.755253,2339.157535,1940.174143,1960.878987,1628.59149,1657.480781,1745.199801,2609.035142,3227.981622,3059.318037,2869.069366,3801.765157,4497.659726,5458.816773,4670.415323,4614.916174,4807.971533,5647.674798,5640.710061,5607.830441,5921.766715,5966.139778,5507.967212,5339.252479,5465.456286,6021.049112,6306.937163,6593.877526,5618.647098,6418.897677,7470.464755,6779.104269,7993.014846,7967.640482
3281,0,0,0,0,308,308,684,1489,4747,5363,6617,6617,8246,6926,8917,3026.823967,3106.143125,3245.514645,3548.938385,3667.434381,3410.848301,3748.201328,4003.992832,4531.942803,4729.836836,5566.149342,7090.326793,7450.896104,6010.519067,7830.304198,8789.526346,8130.59707,9062.023029,10122.07441,9464.492983,12609.47929,12644.06462,14622.3141,16098.88915,16358.79878,20547.08162,17786.97049,21935.29561,25551.20578,20072.33835,27882.88376,27736.71233,28576.58359,29142.07656,29305.46967,28662.29555,29511.81714,29724.62221,26535.21334,29301.8769,29216.1343,26181.04926,27576.21812,27484.57629,30923.96407,28275.77722,28472.76503,28973.42428,29246.34511,28366.45034,29494.13076,29409.04386,30332.02121
3650,7941,7293,6670,6375,7733,7733,12390,21278,37457,36793,36130,36130,14735,12088,10386,3685.493471,3729.335025,4438.892223,5730.087011,5887.385369,6121.260035,6485.986325,6308.691632,7199.97095,5401.997945,7175.154513,5774.533032,5829.105648,6010.519067,6152.898948,7301.928842,6850.064696,6326.036035,7550.547031,8212.599945,8339.982122,8157.387886,8047.439432,8164.091921,7096.964395,8855.510935,8897.767245,9950.984514,10225.94785,9375.926339,10494.13346,10676.47013,11654.34637,11064.70147,11205.70932,10440.97411,9801.541714,9910.998666,9798.591972,10413.011,9973.499234,9672.359962,10116.08835,10110.76377,10181.34986,10355.76312,10439.40249,10344.65962,11501.20164,11635.89419,11721.51041,10389.55158,11372.70965
3837,106093,115170,140729,207003,273278,273278,103267,92354,73391,73595,66610,66610,47680,53461,28943,6098.525849,6556.781003,6707.8158,6156.345167,5964.416492,5916.552088,6485.986325,6539.372103,6895.338141,5459.149776,5327.433443,4452.31851,4924.628283,4571.796968,4590.83818,4681.365193,5319.99144,3885.689873,4834.059785,5550.075463,5633.969779,5134.199497,5311.186436,5850.939738,7269.439411,11315.84894,6366.813001,5895.210208,5695.377127,7305.860619,5085.04258,4497.659726,4498.928358,5493.664445,8943.673717,5300.29686,6821.627703,5640.710061,3607.50075,4200.203615,4360.748218,3599.221199,4997.606485,4861.465098,4471.435044,4497.793795,4397.523946,3718.900442,3651.754998,3650.338414,4213.595911,4290.733873,3679.06374
3994,28,27,25,211,360,360,99,109,114,100,90,90,233,209,262,417.0962041,331.2343566,362.5679917,393.8178154,406.8371638,370.5536099,265.505217,438.4876712,426.9189358,335.1712989,468.8237478,596.6065133,1190.554308,2261.305963,2100.853681,2879.239562,2972.95681,1682.135526,3030.018392,2491.897692,3058.581434,2450.051722,3554.993457,4953.721102,6354.786701,5835.093061,5564.230531,5950.31512,5015.169041,5073.964857,5371.225332,3984.126783,4041.233668,4567.694777,4614.916174,4167.187055,4742.193921,5204.758813,6527.103558,6535.306967,6400.728611,9770.885975,9346.917139,8419.852994,10049.05592,9411.931537,10087.65512,9455.168211,7192.886187,6710.695019,4423.301512,4297.948563,4266.747091
4389,0,0,0,133,174,174,776,1506,1670,2091,2393,2393,4807,6920,5781,2380.582961,3151.860455,3818.608825,4613.123987,4860.686969,4531.814558,6485.986325,6754.965878,6914.843873,6364.666145,7175.154513,7649.744145,8326.050836,8648.144034,8756.985777,8887.832107,9657.581817,8203.354686,9017.712235,10458.68581,11414.15794,11013.23842,11284.65557,11431.46759,12591.59802,12271.5448,11847.0633,12707.7121,11460.00433,10587.24128,11508.43853,10877.20927,11219.94971,11699.05713,12033.65727,11878.14858,13210.31396,12382.25057,13157.45819,14296.52251,13248.91695,13067.62142,14587.26617,13784.52636,15142.0164,15275.6955,15774.72896,15419.22371,16345.92472,15055.60778,13180.00978,14535.07253,15781.75435
4419,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,108.1024743,57.62849754,103.3175703,103.3202003,105.8623275,115.4628411,126.4500766,125.2800179,167.6280185,171.3371943,183.4889988,159.2066954,151.6106614,162.3199634,127.9425176,170.0626839,127.0195606,174.4227863,408.0572243,422.6986182,317.9405978,251.8279924,225.156329,236.1822454,215.3959021,229.0143256,223.9081576,210.8192554,133.0678735,171.9031807,203.314439,276.9797849,306.0626783,527.4146067,1522.197787,2114.362095,3488.393203,3089.501582,3489.92175,4200.203615,4360.748218,3576.337541,3581.734233,3783.433143,4887.999259,4920.860213,5508.053395,6361.207066,6717.496072,5175.753312,5999.040557,6102.342145,6074.231756
4725,181,146,218,219,195,195,491,368,358,329,247,247,733,292,604,731.4864121,577.2117201,673.3669096,642.9593371,698.1475961,711.2933137,648.9553243,1071.498252,1152.197187,1141.503398,1110.928724,1118.271679,1446.299745,1554.832357,1509.160605,1638.882356,1634.718859,1942.097547,2681.817392,2042.084538,3556.883746,3573.971207,3487.45596,3588.773385,3759.195702,4232.152224,4268.114141,4288.488309,5291.344666,5288.479858,5371.225332,3984.126783,5588.379382,6350.546455,6249.570466,5995.987015,7202.420689,6819.225454,6805.225511,6898.581566,7312.867065,7794.039395,5820.997247,7066.700125,8273.251922,8475.655045,8410.864268,8530.466642,9557.918802,8806.962173,8740.166503,7993.014846,8850.645771
5136,54,165,474,468,494,494,765,932,1750,2307,2850,2850,5532,2816,3354,1622.599723,1438.622589,3238.412245,2133.759615,2629.503874,2636.828129,3481.818554,3332.695711,3948.753199,4174.096106,5507.194311,6905.948007,5883.347115,7395.747045,7661.149392,7746.409812,6332.108519,5449.059972,6309.348195,6653.316715,7784.026399,6877.917581,6502.777585,6499.53649,6747.945743,6862.409745,6738.832467,6768.89826,6365.647557,6119.823738,6971.224712,6093.161679,7079.636838,7847.622638,9390.974622,8802.78082,9670.688931,8907.701144,8309.628968,8411.262136,8356.644825,8403.887134,9346.917139,8419.852994,8531.422565,8271.946692,7163.865036,7720.878284,8705.975319,7470.464755,8546.628526,7993.014846,7535.820474
5194,397,929,1206,1285,1168,1168,2040,2024,3051,4169,3651,3651,3382,3602,2865,1297.8799,1675.689166,1518.593146,3354.249244,4069.305979,4334.458334,4560.287442,4854.809951,6921.490687,7276.618504,10112.57793,9962.984618,10156.83716,8208.765292,3325.185487,3980.054204,3956.019034,3013.811449,4782.207361,5515.168984,6808.284421,6675.087088,5765.854086,5417.485276,5777.526227,6221.208037,6269.873288,6768.89826,8482.207635,9288.200994,8418.166804,7616.721788,9458.75772,7865.12651,8023.168451,8045.999823,10761.97415,11932.07842,12859.65727,8515.705396,7024.097496,7794.039395,9346.917139,8169.950585,9238.333583,9411.931537,10087.65512,10210.25503,10210.4724,10332.90512,10195.52499,10814.20985,10608.05238
5432,376,304,303,250,177,177,186,229,273,190,238,238,1323,1102,1361,891.8605519,825.8878342,1092.91353,912.7083032,1096.661844,1252.252311,1223.936839,1287.716523,2038.761387,2288.611987,1880.199012,2509.414461,2611.572733,2681.13201,2758.293914,2784.891071,2824.126249,2374.398114,4834.059785,8158.2363,9642.297409,12411.05779,7206.102518,6153.394552,4853.054406,5084.05533,4016.181227,4955.48097,5291.344666,3411.336336,4046.326012,4497.659726,4060.977764,4069.962762,4124.873627,3524.01497,4138.649088,4169.963546,4133.76403,3605.699154,3518.306162,2539.936964,3168.055152,2248.590048,2557.029493,2501.75672,2646.764967,2532.895283,2374.413612,2289.398808,2096.618546,1801.289525,2095.70528
5487,0,0,0,0,28,28,89,209,228,191,403,403,662,485,653,683.5162331,387.9986972,857.5560149,682.1298865,737.7020141,1070.745105,1152.46232,1034.64295,1152.197187,835.7302186,1110.928724,1118.271679,1449.520063,2413.364512,3237.264388,3381.671197,4178.283861,3427.497529,4561.114332,3208.762888,3663.522171,3484.567449,3235.214264,3658.226806,3736.044267,3836.533733,3301.744733,3837.141214,3834.809279,3386.713803,5085.04258,4497.659726,4498.928358,5253.324435,5162.05858,4570.203024,4116.258114,5613.704913,6129.058313,6026.088348,5870.804354,5729.51376,5820.997247,6036.932319,6600.866846,6761.828008,6096.342812,6341.81677,5168.235773,5588.440821,5999.040557,6554.565249,5692.084652
5897,0,0,0,0,0,0,21,18,33,89,41,41,104,172,378,333.2758197,585.9658099,749.0195469,1201.201988,677.2702318,1224.911257,711.304105,814.3429906,1321.82061,788.0873855,1551.96551,1423.838626,1376.327035,1600.317409,1628.014808,2443.810876,2615.69069,2871.554017,2557.595402,2388.290141,2472.941002,2977.977963,2700.863905,3092.989398,3174.556244,4911.294252,5841.777992,6768.89826,6938.926359,6383.364563,7064.011639,7214.98311,7697.528482,9641.64553,9352.818576,9613.68455,10111.86591,11027.10032,11580.29355,9957.333514,6408.73159,5729.51376,6583.577791,6524.283546,7834.69953,7066.250878,6633.088869,6091.302774,6501.61319,5175.753312,6134.397935,6251.90485,6098.868684
6051,19,32,123,299,120,120,241,166,130,170,154,154,383,276,397,472.7893488,443.3439286,594.5810309,1049.358172,1183.837857,970.890194,1972.515224,2297.083533,3480.275267,3740.498766,4585.796674,4219.350734,4172.567242,4402.14241,4422.654117,4681.365193,6139.585005,4838.858146,4573.505684,4527.944493,5544.0509,4887.653269,6302.306636,8164.091921,5820.395174,6691.906548,6269.873288,6398.545222,6775.582167,4954.318126,6407.50048,6493.059582,7697.528482,7865.12651,8023.168451,7349.678368,7387.693497,7142.343848,9164.832018,11109.50672,10125.08143,9972.349327,10116.08835,10110.76377,10115.42722,10263.05879,9506.582846,8530.466642,10160.16453,8806.962173,9450.593571,10282.49935,10497.40522
6088,5961,6147,6283,6044,6854,6854,7835,8227,9076,9170,9209,9209,9325,8430,9185,1727.945193,3230.753489,4279.605933,3498.819779,4065.622039,3484.179704,3483.929206,4003.992832,4531.942803,4182.054773,4106.222952,4209.64853,5774.74857,6010.519067,5285.112603,5349.864256,6059.920186,4897.258579,5481.304979,5522.30404,5626.137711,5261.892606,5311.186436,5850.939738,8097.497689,8902.457799,7855.155401,8876.491174,10148.53061,10418.56277,9491.970978,9339.936025,9458.75772,10898.45298,5565.486859,4602.638439,5606.202978,5518.703274,5839.631536,6898.581566,6210.576173,6188.89224,6976.68218,6524.283546,7505.835978,10263.05879,7904.557873,8530.466642,10160.16453,10332.90512,8546.628526,10282.49935,10497.40522
6293,139,519,1045,2014,2694,2694,4827,6209,7067,6655,9801,9801,10509,21650,15508,4123.618832,5304.305896,5408.307334,5730.087011,6220.077525,6121.260035,6485.986325,6665.34681,7006.632097,7188.454055,9975.835831,9962.984618,10156.83716,10395.60552,9530.796279,10753.44884,10727.12933,9230.61863,10927.85704,10458.68581,16135.2481,23143.93754,23076.31931,10382.85837,10386.23373,11372.38192,9518.739469,10464.27241,9916.00215,6955.115644,8404.225857,8039.484853,8651.153609,9467.006291,9456.517526,8802.78082,9799.827222,12167.62692,10145.66537,6545.488693,6400.728611,4932.066969,4433.907765,4861.465098,4989.745053,5520.010555,4506.483921,4525.67453,4248.740839,4396.436987,4527.685133,4464.985665,4480.604417
6434,3258,4135,3817,5462,10959,10959,5978,5644,6818,6998,8152,8152,9361,8232,9511,3061.449827,3135.912795,3671.731871,3548.938385,3939.815163,3488.742513,3748.201328,5689.54368,7095.287982,7237.766935,7631.733151,9810.245611,11094.78915,10356.56911,11092.95397,10863.1717,12049.85221,11829.48566,13455.48965,14221.41919,22978.44367,24222.23937,25705.04569,24173.80539,25222.94578,34630.76293,31630.35551,32133.91766,34418.11054,36463.88242,37592.49256,36035.93629,37992.58975,41349.09406,39219.66515,40374.77472,38980.82056,38210.76365,39383.78809,40824.2284,42434.37265,44229.49622,45330.54633,46682.70383,46511.55382,48303.56739,44147.0245,45278.54385,47302.71473,47161.84876,48027.14986,47774.64044,47163.7133
6444,0,0,0,158,25,25,209,1119,4605,5816,5682,5682,11012,9017,8220,3061.449827,3081.505463,2709.990681,2841.538611,3554.692982,3100.212548,3483.929206,3830.3224,4531.942803,4640.334497,5505.505873,6905.948007,7450.896104,6010.519067,7830.304198,8789.526346,8158.079457,9062.023029,10122.07441,9464.492983,12609.47929,12644.06462,14622.3141,16098.88915,16358.79878,20547.08162,17786.97049,21935.29561,25551.20578,20072.33835,27882.88376,27736.71233,28576.58359,29142.07656,29305.46967,28662.29555,29511.81714,29724.62221,26535.21334,29301.8769,29216.1343,26181.04926,27576.21812,24598.7131,29413.16843,27175.35917,28472.76503,28973.42428,28971.52617,28366.45034,29494.13076,29409.04386,30332.02121
6682,70,69,89,143,24,24,242,33,89,71,149,149,65,17,1336,1020.19169,2427.143941,2221.861326,2841.538611,3948.740092,4531.814558,5015.827959,5215.54368,7045.43538,7060.50199,7175.154513,4990.318064,5774.74857,1821.844191,589.7010165,848.0055652,799.4413083,896.3124746,1337.515933,677.0463293,686.4434543,361.6949908,398.3441895,548.1034668,421.8872495,326.4156882,258.9574115,379.2216291,294.8904102,284.4520611,267.7210338,232.9126204,346.7737115,288.4593843,545.2419961,591.8362347,540.0012078,337.2315758,384.7911333,307.5203925,316.8729682,421.5633909,852.9996052,1569.828569,1667.961701,951.1473656,353.8481408,572.0014,219.0002156,136.8149652,482.161799,2349.375646,12111.60298
6823,875,897,789,1164,1841,1841,3999,2883,2648,3568,3764,3764,3870,6652,7065,2967.099494,2150.963862,2056.62593,2509.142714,3509.475886,2049.752518,3483.929206,3830.3224,4162.486974,4174.096106,4660.944314,4971.93021,5136.005474,5263.98409,4646.09981,5207.958461,6139.585005,4897.258579,5481.304979,5542.691618,6655.90818,6531.616027,6320.24786,7037.198512,7096.964395,6691.906548,6269.873288,7160.014078,6938.926359,7464.475128,9162.659432,9482.614687,10866.38096,9825.421806,9806.961202,10321.72905,9717.296378,9763.021972,10495.18862,9328.547548,8356.644825,7495.658352,8439.89987,9198.137294,10115.42722,10055.48654,10190.15674,8530.466642,8705.975319,8030.61562,8740.166503,8848.110762,8210.781533
7062,0,0,0,0,0,0,0,0,0,0,0,0,341,219,696,709.8281908,425.5798048,596.891416,438.772041,399.8737465,364.8615294,321.6115489,433.9566568,449.7254558,680.7869966,815.0436815,965.4087641,1420.970256,1598.990223,1590.197647,2792.964529,2897.419504,2582.399113,3490.63428,2716.656615,3071.606208,4082.375398,5177.279663,5386.218962,6565.507704,6649.831354,6738.832467,6768.89826,5015.169041,7080.230791,7341.586802,5849.194373,2131.19032,2297.648775,2338.456114,2170.417415,2991.236944,4666.829412,5799.585378,6535.306967,5747.245828,4275.737951,5558.137471,2600.230926,3639.060452,3653.633598,3226.842881,3097.375396,2648.534261,3650.338414,4944.634058,5115.299067,4302.460046
